Heating system gas consumption [Nm3];Heating system oil consumption [L];Heating system wood consumption [kg];Heating system electric consumption [Wh];Cooling system electric consumption [Wh];Appliances electric consumption [Wh];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW volume flow rate [L/s];TZ DHW demand [W]
Bd Bd 01_447_0;Bd Bd 01_447_0;Bd Bd 01_447_0;Bd Bd 01_447_0;Bd Bd 01_447_0;Bd Bd 01_447_0;Bd 01_447_0 thermal zone;Bd 01_447_0 thermal zone;Bd 01_447_0 thermal zone;Bd 01_447_0 thermal zone;Bd 01_447_0 thermal zone;Bd 01_447_0 thermal zone;Bd 01_447_0 thermal zone;Bd 01_447_0 thermal zone;Bd 01_447_0 thermal zone;Bd 01_447_0 thermal zone
4.14;0.00;0.00;283.77;0.00;190.25;20.00;19.40;18.80;0.27;57365.05;0.00;0.00;0.00;0.00;0.00
4.10;0.00;0.00;283.77;0.00;190.25;20.00;19.42;18.83;0.33;56730.22;0.00;0.00;0.00;0.00;0.00
4.06;0.00;0.00;283.77;0.00;190.25;20.00;19.43;18.86;0.36;56193.45;0.00;0.00;0.00;0.00;0.00
4.03;0.00;0.00;283.77;0.00;190.25;20.00;19.45;18.89;0.39;55745.17;0.00;0.00;0.00;0.00;0.00
4.00;0.00;0.00;283.77;0.00;190.25;20.00;19.46;18.92;0.40;55376.73;0.00;0.00;0.00;0.00;0.00
3.99;0.00;0.00;283.77;0.00;190.25;20.00;19.47;18.94;0.41;55317.39;0.00;0.00;0.00;0.00;0.00
4.00;0.00;0.00;283.77;0.00;190.25;20.00;19.48;18.96;0.41;55335.91;0.00;0.00;0.00;0.00;0.00
3.99;0.00;0.00;283.77;0.00;190.25;20.00;19.49;18.97;0.40;55187.63;0.00;0.00;0.00;0.00;0.00
3.98;0.00;0.00;283.77;0.00;190.25;20.00;19.49;18.99;0.40;55089.87;0.00;0.00;0.00;0.00;0.00
3.97;0.00;0.00;283.77;0.00;190.25;20.00;19.50;19.00;0.40;54919.17;0.00;0.00;0.00;0.00;0.00
3.96;0.00;0.00;283.77;0.00;190.25;20.00;19.50;19.01;0.40;54783.16;0.00;0.00;0.00;0.00;0.00
3.95;0.00;0.00;283.77;0.00;190.25;20.00;19.51;19.02;0.40;54678.46;0.00;0.00;0.00;0.00;0.00
3.95;0.00;0.00;283.77;0.00;247.32;20.00;19.51;19.03;0.40;54750.50;0.00;0.00;0.00;0.00;0.00
3.94;0.00;0.00;283.77;0.00;247.32;20.00;19.52;19.03;0.40;54577.29;0.00;0.00;0.00;0.00;0.00
3.92;0.00;0.00;283.77;0.00;323.42;20.00;19.52;19.04;0.40;54310.72;0.00;0.00;0.00;0.00;0.00
3.90;0.00;0.00;283.77;0.00;323.42;20.00;19.52;19.05;0.40;53995.09;0.00;0.00;0.00;0.00;0.00
3.87;0.00;0.00;283.77;0.00;323.42;20.00;19.53;19.06;0.40;53628.43;0.00;0.00;0.00;0.00;0.00
