Heating system gas consumption [Nm3];Heating system oil consumption [L];Heating system wood consumption [kg];Heating system electric consumption [Wh];Cooling system electric consumption [Wh];Appliances electric consumption [Wh];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW volume flow rate [L/s];TZ DHW demand [W]
Bd Bd 01_145_0;Bd Bd 01_145_0;Bd Bd 01_145_0;Bd Bd 01_145_0;Bd Bd 01_145_0;Bd Bd 01_145_0;Bd 01_145_0 thermal zone;Bd 01_145_0 thermal zone;Bd 01_145_0 thermal zone;Bd 01_145_0 thermal zone;Bd 01_145_0 thermal zone;Bd 01_145_0 thermal zone;Bd 01_145_0 thermal zone;Bd 01_145_0 thermal zone;Bd 01_145_0 thermal zone;Bd 01_145_0 thermal zone
8.06;0.00;0.00;361.14;0.00;516.90;20.00;19.57;19.14;0.28;112102.37;0.00;0.00;0.00;0.00;0.00
7.98;0.00;0.00;361.14;0.00;516.90;20.00;19.58;19.17;0.33;110979.69;0.00;0.00;0.00;0.00;0.00
7.91;0.00;0.00;361.14;0.00;516.90;20.00;19.60;19.19;0.37;110036.00;0.00;0.00;0.00;0.00;0.00
7.85;0.00;0.00;361.14;0.00;516.90;20.00;19.61;19.22;0.39;109254.00;0.00;0.00;0.00;0.00;0.00
7.81;0.00;0.00;361.14;0.00;516.90;20.00;19.62;19.24;0.40;108618.07;0.00;0.00;0.00;0.00;0.00
7.81;0.00;0.00;361.14;0.00;516.90;20.00;19.63;19.25;0.41;108608.88;0.00;0.00;0.00;0.00;0.00
7.82;0.00;0.00;361.14;0.00;516.90;20.00;19.63;19.27;0.41;108741.58;0.00;0.00;0.00;0.00;0.00
7.80;0.00;0.00;361.14;0.00;516.90;20.00;19.64;19.28;0.41;108507.67;0.00;0.00;0.00;0.00;0.00
7.79;0.00;0.00;361.14;0.00;516.90;20.00;19.65;19.29;0.40;108366.87;0.00;0.00;0.00;0.00;0.00
7.77;0.00;0.00;361.14;0.00;516.90;20.00;19.65;19.30;0.40;108062.77;0.00;0.00;0.00;0.00;0.00
7.75;0.00;0.00;361.14;0.00;516.90;20.00;19.66;19.31;0.40;107823.32;0.00;0.00;0.00;0.00;0.00
7.74;0.00;0.00;361.14;0.00;516.90;20.00;19.66;19.32;0.40;107642.25;0.00;0.00;0.00;0.00;0.00
