Heating system gas consumption [Nm3];Heating system oil consumption [L];Heating system wood consumption [kg];Heating system electric consumption [Wh];Cooling system electric consumption [Wh];Appliances electric consumption [Wh];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW volume flow rate [L/s];TZ DHW demand [W]
Bd Bd 01_268_0;Bd Bd 01_268_0;Bd Bd 01_268_0;Bd Bd 01_268_0;Bd Bd 01_268_0;Bd Bd 01_268_0;Bd 01_268_0 thermal zone;Bd 01_268_0 thermal zone;Bd 01_268_0 thermal zone;Bd 01_268_0 thermal zone;Bd 01_268_0 thermal zone;Bd 01_268_0 thermal zone;Bd 01_268_0 thermal zone;Bd 01_268_0 thermal zone;Bd 01_268_0 thermal zone;Bd 01_268_0 thermal zone
3.50;0.00;0.00;269.41;0.00;227.90;20.00;19.48;18.97;0.28;48476.09;0.00;0.00;0.00;0.00;0.00
3.46;0.00;0.00;269.41;0.00;227.90;20.00;19.50;19.00;0.33;47841.34;0.00;0.00;0.00;0.00;0.00
3.42;0.00;0.00;269.41;0.00;227.90;20.00;19.51;19.03;0.37;47297.60;0.00;0.00;0.00;0.00;0.00
3.39;0.00;0.00;269.41;0.00;227.90;20.00;19.52;19.05;0.39;46836.05;0.00;0.00;0.00;0.00;0.00
3.36;0.00;0.00;269.41;0.00;227.90;20.00;19.54;19.07;0.40;46448.75;0.00;0.00;0.00;0.00;0.00
3.35;0.00;0.00;269.41;0.00;227.90;20.00;19.55;19.09;0.41;46311.93;0.00;0.00;0.00;0.00;0.00
3.34;0.00;0.00;269.41;0.00;227.90;20.00;19.55;19.11;0.41;46247.44;0.00;0.00;0.00;0.00;0.00
3.33;0.00;0.00;269.41;0.00;227.90;20.00;19.56;19.12;0.41;46064.84;0.00;0.00;0.00;0.00;0.00
3.32;0.00;0.00;269.41;0.00;227.90;20.00;19.57;19.13;0.41;45929.47;0.00;0.00;0.00;0.00;0.00
3.31;0.00;0.00;269.41;0.00;227.90;20.00;19.57;19.14;0.41;45745.04;0.00;0.00;0.00;0.00;0.00
3.30;0.00;0.00;269.41;0.00;227.90;20.00;19.58;19.15;0.40;45593.24;0.00;0.00;0.00;0.00;0.00
3.29;0.00;0.00;269.41;0.00;227.90;20.00;19.58;19.16;0.41;45470.91;0.00;0.00;0.00;0.00;0.00
3.29;0.00;0.00;269.41;0.00;296.28;20.00;19.58;19.17;0.41;45552.45;0.00;0.00;0.00;0.00;0.00
3.28;0.00;0.00;269.41;0.00;296.28;20.00;19.59;19.17;0.40;45384.53;0.00;0.00;0.00;0.00;0.00
3.26;0.00;0.00;269.41;0.00;387.44;20.00;19.59;19.18;0.40;45100.18;0.00;0.00;0.00;0.00;0.00
3.24;0.00;0.00;269.41;0.00;387.44;20.00;19.59;19.19;0.41;44807.46;0.00;0.00;0.00;0.00;0.00
3.22;0.00;0.00;269.41;0.00;387.44;20.00;19.60;19.20;0.41;44490.28;0.00;0.00;0.00;0.00;0.00
