Heating system gas consumption [Nm3];Heating system oil consumption [L];Heating system wood consumption [kg];Heating system electric consumption [Wh];Cooling system electric consumption [Wh];Appliances electric consumption [Wh];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW volume flow rate [L/s];TZ DHW demand [W]
Bd Bd 01_448_0;Bd Bd 01_448_0;Bd Bd 01_448_0;Bd Bd 01_448_0;Bd Bd 01_448_0;Bd Bd 01_448_0;Bd 01_448_0 thermal zone;Bd 01_448_0 thermal zone;Bd 01_448_0 thermal zone;Bd 01_448_0 thermal zone;Bd 01_448_0 thermal zone;Bd 01_448_0 thermal zone;Bd 01_448_0 thermal zone;Bd 01_448_0 thermal zone;Bd 01_448_0 thermal zone;Bd 01_448_0 thermal zone
8.39;0.00;0.00;366.30;0.00;271.12;20.00;18.78;17.57;0.28;116716.38;0.00;0.00;0.00;0.00;0.00
8.24;0.00;0.00;366.30;0.00;271.12;20.00;18.82;17.64;0.33;114710.15;0.00;0.00;0.00;0.00;0.00
8.12;0.00;0.00;366.30;0.00;271.12;20.00;18.85;17.69;0.37;112956.92;0.00;0.00;0.00;0.00;0.00
8.01;0.00;0.00;366.30;0.00;271.12;20.00;18.87;17.75;0.39;111432.79;0.00;0.00;0.00;0.00;0.00
7.91;0.00;0.00;366.30;0.00;271.12;20.00;18.90;17.80;0.40;110116.07;0.00;0.00;0.00;0.00;0.00
7.85;0.00;0.00;366.30;0.00;271.12;20.00;18.92;17.84;0.41;109305.25;0.00;0.00;0.00;0.00;0.00
7.81;0.00;0.00;366.30;0.00;271.12;20.00;18.93;17.87;0.41;108697.64;0.00;0.00;0.00;0.00;0.00
7.76;0.00;0.00;366.30;0.00;271.12;20.00;18.95;17.90;0.41;107955.94;0.00;0.00;0.00;0.00;0.00
7.71;0.00;0.00;366.30;0.00;271.12;20.00;18.96;17.93;0.40;107347.66;0.00;0.00;0.00;0.00;0.00
7.67;0.00;0.00;366.30;0.00;271.12;20.00;18.97;17.95;0.40;106701.13;0.00;0.00;0.00;0.00;0.00
7.63;0.00;0.00;366.30;0.00;271.12;20.00;18.98;17.97;0.40;106147.38;0.00;0.00;0.00;0.00;0.00
7.59;0.00;0.00;366.30;0.00;271.12;20.00;18.99;17.99;0.40;105677.64;0.00;0.00;0.00;0.00;0.00
7.58;0.00;0.00;366.30;0.00;352.46;20.00;19.00;18.00;0.40;105491.27;0.00;0.00;0.00;0.00;0.00
7.55;0.00;0.00;366.30;0.00;352.46;20.00;19.01;18.02;0.40;105003.29;0.00;0.00;0.00;0.00;0.00
7.50;0.00;0.00;366.30;0.00;460.91;20.00;19.02;18.03;0.40;104400.35;0.00;0.00;0.00;0.00;0.00
7.45;0.00;0.00;366.30;0.00;460.91;20.00;19.03;18.05;0.40;103610.75;0.00;0.00;0.00;0.00;0.00
7.39;0.00;0.00;366.30;0.00;460.91;20.00;19.04;18.07;0.40;102822.13;0.00;0.00;0.00;0.00;0.00
7.32;0.00;0.00;366.30;0.00;460.91;20.00;19.05;18.09;0.40;101865.88;0.00;0.00;0.00;0.00;0.00
7.25;0.00;0.00;366.30;0.00;352.46;20.00;19.07;18.13;0.40;100926.41;0.00;0.00;0.00;0.00;0.00
7.17;0.00;0.00;366.30;0.00;352.46;20.00;19.08;18.16;0.40;99736.58;0.00;0.00;0.00;0.00;0.00
7.08;0.00;0.00;366.30;0.00;298.23;20.00;19.10;18.19;0.40;98553.37;0.00;0.00;0.00;0.00;0.00
7.01;0.00;0.00;366.30;0.00;298.23;20.00;19.11;18.22;0.40;97573.69;0.00;0.00;0.00;0.00;0.00
6.92;0.00;0.00;366.30;0.00;352.46;20.00;19.13;18.26;0.40;96323.35;0.00;0.00;0.00;0.00;0.00
6.85;0.00;0.00;366.30;0.00;352.46;20.00;19.14;18.28;0.41;95376.00;0.00;0.00;0.00;0.00;0.00
6.79;0.00;0.00;366.30;0.00;352.46;20.00;19.15;18.30;0.41;94478.33;0.00;0.00;0.00;0.00;0.00
6.73;0.00;0.00;366.30;0.00;352.46;20.00;19.16;18.32;0.41;93646.67;0.00;0.00;0.00;0.00;0.00
6.67;0.00;0.00;366.30;0.00;352.46;20.00;19.17;18.33;0.41;92819.28;0.00;0.00;0.00;0.00;0.00
6.63;0.00;0.00;366.30;0.00;352.46;20.00;19.17;18.34;0.42;92304.57;0.00;0.00;0.00;0.00;0.00
6.62;0.00;0.00;366.30;0.00;352.46;20.00;19.17;18.34;0.42;92118.33;0.00;0.00;0.00;0.00;0.00
6.61;0.00;0.00;366.30;0.00;352.46;20.00;19.17;18.34;0.42;91941.62;0.00;0.00;0.00;0.00;0.00
6.61;0.00;0.00;366.30;0.00;298.23;20.00;19.17;18.33;0.42;91944.67;0.00;0.00;0.00;0.00;0.00
6.62;0.00;0.00;366.30;0.00;298.23;20.00;19.16;18.32;0.43;92069.36;0.00;0.00;0.00;0.00;0.00
6.61;0.00;0.00;366.30;0.00;379.57;20.00;19.16;18.31;0.43;92023.56;0.00;0.00;0.00;0.00;0.00
6.62;0.00;0.00;366.30;0.00;379.57;20.00;19.15;18.31;0.43;92129.55;0.00;0.00;0.00;0.00;0.00
