Heating system gas consumption [Nm3];Heating system oil consumption [L];Heating system wood consumption [kg];Heating system electric consumption [Wh];Cooling system electric consumption [Wh];Appliances electric consumption [Wh];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW volume flow rate [L/s];TZ DHW demand [W]
Bd Bd 01_307_0;Bd Bd 01_307_0;Bd Bd 01_307_0;Bd Bd 01_307_0;Bd Bd 01_307_0;Bd Bd 01_307_0;Bd 01_307_0 thermal zone;Bd 01_307_0 thermal zone;Bd 01_307_0 thermal zone;Bd 01_307_0 thermal zone;Bd 01_307_0 thermal zone;Bd 01_307_0 thermal zone;Bd 01_307_0 thermal zone;Bd 01_307_0 thermal zone;Bd 01_307_0 thermal zone;Bd 01_307_0 thermal zone
7.37;0.00;0.00;346.68;0.00;519.84;20.00;19.55;19.10;0.28;102429.25;0.00;0.00;0.00;0.00;0.00
7.28;0.00;0.00;346.68;0.00;519.84;20.00;19.57;19.13;0.33;101237.03;0.00;0.00;0.00;0.00;0.00
7.21;0.00;0.00;346.68;0.00;519.84;20.00;19.58;19.16;0.37;100223.16;0.00;0.00;0.00;0.00;0.00
7.15;0.00;0.00;346.68;0.00;519.84;20.00;19.59;19.18;0.39;99370.43;0.00;0.00;0.00;0.00;0.00
7.10;0.00;0.00;346.68;0.00;519.84;20.00;19.60;19.20;0.40;98663.28;0.00;0.00;0.00;0.00;0.00
7.08;0.00;0.00;346.68;0.00;519.84;20.00;19.61;19.22;0.41;98503.89;0.00;0.00;0.00;0.00;0.00
7.08;0.00;0.00;346.68;0.00;519.84;20.00;19.62;19.23;0.41;98486.43;0.00;0.00;0.00;0.00;0.00
7.06;0.00;0.00;346.68;0.00;519.84;20.00;19.62;19.24;0.41;98180.96;0.00;0.00;0.00;0.00;0.00
7.05;0.00;0.00;346.68;0.00;519.84;20.00;19.63;19.25;0.41;97968.24;0.00;0.00;0.00;0.00;0.00
7.02;0.00;0.00;346.68;0.00;519.84;20.00;19.63;19.26;0.40;97631.21;0.00;0.00;0.00;0.00;0.00
7.00;0.00;0.00;346.68;0.00;519.84;20.00;19.64;19.27;0.40;97358.35;0.00;0.00;0.00;0.00;0.00
6.99;0.00;0.00;346.68;0.00;519.84;20.00;19.64;19.28;0.41;97143.46;0.00;0.00;0.00;0.00;0.00
7.00;0.00;0.00;346.68;0.00;675.79;20.00;19.64;19.29;0.40;97384.75;0.00;0.00;0.00;0.00;0.00
6.98;0.00;0.00;346.68;0.00;675.79;20.00;19.65;19.29;0.40;97051.06;0.00;0.00;0.00;0.00;0.00
6.94;0.00;0.00;346.68;0.00;883.72;20.00;19.65;19.30;0.40;96446.46;0.00;0.00;0.00;0.00;0.00
6.89;0.00;0.00;346.68;0.00;883.72;20.00;19.65;19.31;0.41;95877.83;0.00;0.00;0.00;0.00;0.00
6.85;0.00;0.00;346.68;0.00;883.72;20.00;19.66;19.31;0.41;95228.90;0.00;0.00;0.00;0.00;0.00
6.80;0.00;0.00;346.68;0.00;883.72;20.00;19.66;19.32;0.41;94502.23;0.00;0.00;0.00;0.00;0.00
6.79;0.00;0.00;346.68;0.00;675.79;20.00;19.67;19.33;0.40;94411.90;0.00;0.00;0.00;0.00;0.00
6.73;0.00;0.00;346.68;0.00;675.79;20.00;19.67;19.35;0.40;93576.41;0.00;0.00;0.00;0.00;0.00
6.67;0.00;0.00;346.68;0.00;571.82;20.00;19.68;19.36;0.40;92728.23;0.00;0.00;0.00;0.00;0.00
6.62;0.00;0.00;346.68;0.00;571.82;20.00;19.68;19.37;0.40;92100.32;0.00;0.00;0.00;0.00;0.00
6.57;0.00;0.00;346.68;0.00;675.79;20.00;19.69;19.38;0.40;91309.16;0.00;0.00;0.00;0.00;0.00
