Heating system gas consumption [Nm3];Heating system oil consumption [L];Heating system wood consumption [kg];Heating system electric consumption [Wh];Cooling system electric consumption [Wh];Appliances electric consumption [Wh];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW volume flow rate [L/s];TZ DHW demand [W]
Bd Bd 02_220_0;Bd Bd 02_220_0;Bd Bd 02_220_0;Bd Bd 02_220_0;Bd Bd 02_220_0;Bd Bd 02_220_0;Bd 02_220_0 thermal zone;Bd 02_220_0 thermal zone;Bd 02_220_0 thermal zone;Bd 02_220_0 thermal zone;Bd 02_220_0 thermal zone;Bd 02_220_0 thermal zone;Bd 02_220_0 thermal zone;Bd 02_220_0 thermal zone;Bd 02_220_0 thermal zone;Bd 02_220_0 thermal zone
6.78;0.00;0.00;335.11;0.00;482.91;20.00;19.57;19.13;0.28;94216.24;0.00;0.00;0.00;0.00;0.00
6.70;0.00;0.00;335.11;0.00;482.91;20.00;19.58;19.16;0.33;93162.83;0.00;0.00;0.00;0.00;0.00
6.64;0.00;0.00;335.11;0.00;482.91;20.00;19.59;19.18;0.37;92269.53;0.00;0.00;0.00;0.00;0.00
6.59;0.00;0.00;335.11;0.00;482.91;20.00;19.60;19.21;0.39;91520.87;0.00;0.00;0.00;0.00;0.00
6.54;0.00;0.00;335.11;0.00;482.91;20.00;19.61;19.23;0.40;90902.91;0.00;0.00;0.00;0.00;0.00
6.53;0.00;0.00;335.11;0.00;482.91;20.00;19.62;19.24;0.41;90793.15;0.00;0.00;0.00;0.00;0.00
6.54;0.00;0.00;335.11;0.00;482.91;20.00;19.63;19.26;0.41;90810.92;0.00;0.00;0.00;0.00;0.00
6.52;0.00;0.00;335.11;0.00;482.91;20.00;19.63;19.27;0.41;90553.79;0.00;0.00;0.00;0.00;0.00
6.50;0.00;0.00;335.11;0.00;482.91;20.00;19.64;19.28;0.41;90379.94;0.00;0.00;0.00;0.00;0.00
6.48;0.00;0.00;335.11;0.00;482.91;20.00;19.64;19.29;0.40;90086.28;0.00;0.00;0.00;0.00;0.00
6.47;0.00;0.00;335.11;0.00;482.91;20.00;19.65;19.30;0.40;89850.18;0.00;0.00;0.00;0.00;0.00
6.45;0.00;0.00;335.11;0.00;482.91;20.00;19.65;19.30;0.40;89666.10;0.00;0.00;0.00;0.00;0.00
6.47;0.00;0.00;335.11;0.00;627.78;20.00;19.66;19.31;0.40;89904.04;0.00;0.00;0.00;0.00;0.00
6.45;0.00;0.00;335.11;0.00;627.78;20.00;19.66;19.32;0.40;89604.70;0.00;0.00;0.00;0.00;0.00
6.41;0.00;0.00;335.11;0.00;820.94;20.00;19.66;19.32;0.40;89052.58;0.00;0.00;0.00;0.00;0.00
6.37;0.00;0.00;335.11;0.00;820.94;20.00;19.66;19.33;0.40;88502.23;0.00;0.00;0.00;0.00;0.00
6.33;0.00;0.00;335.11;0.00;820.94;20.00;19.67;19.34;0.41;87914.92;0.00;0.00;0.00;0.00;0.00
6.28;0.00;0.00;335.11;0.00;820.94;20.00;19.67;19.35;0.41;87207.03;0.00;0.00;0.00;0.00;0.00
6.27;0.00;0.00;335.11;0.00;627.78;20.00;19.68;19.36;0.40;87141.39;0.00;0.00;0.00;0.00;0.00
6.22;0.00;0.00;335.11;0.00;627.78;20.00;19.68;19.37;0.40;86364.24;0.00;0.00;0.00;0.00;0.00
6.16;0.00;0.00;335.11;0.00;531.20;20.00;19.69;19.38;0.40;85624.78;0.00;0.00;0.00;0.00;0.00
6.12;0.00;0.00;335.11;0.00;531.20;20.00;19.70;19.39;0.40;85032.64;0.00;0.00;0.00;0.00;0.00
6.07;0.00;0.00;335.11;0.00;627.78;20.00;19.70;19.40;0.40;84301.79;0.00;0.00;0.00;0.00;0.00
6.02;0.00;0.00;335.11;0.00;627.78;20.00;19.71;19.41;0.41;83611.82;0.00;0.00;0.00;0.00;0.00
5.97;0.00;0.00;335.11;0.00;627.78;20.00;19.71;19.42;0.41;82952.86;0.00;0.00;0.00;0.00;0.00
5.92;0.00;0.00;335.11;0.00;627.78;20.00;19.71;19.43;0.41;82205.06;0.00;0.00;0.00;0.00;0.00
5.86;0.00;0.00;335.11;0.00;627.78;20.00;19.72;19.43;0.41;81398.49;0.00;0.00;0.00;0.00;0.00
5.82;0.00;0.00;335.11;0.00;627.78;20.00;19.72;19.44;0.42;80817.19;0.00;0.00;0.00;0.00;0.00
5.78;0.00;0.00;335.11;0.00;627.78;20.00;19.72;19.44;0.42;80302.71;0.00;0.00;0.00;0.00;0.00
5.75;0.00;0.00;335.11;0.00;627.78;20.00;19.72;19.44;0.42;79913.12;0.00;0.00;0.00;0.00;0.00
5.74;0.00;0.00;335.11;0.00;531.20;20.00;19.72;19.44;0.42;79740.81;0.00;0.00;0.00;0.00;0.00
5.73;0.00;0.00;335.11;0.00;531.20;20.00;19.72;19.44;0.43;79675.25;0.00;0.00;0.00;0.00;0.00
5.70;0.00;0.00;335.11;0.00;676.07;20.00;19.72;19.43;0.43;79213.89;0.00;0.00;0.00;0.00;0.00
5.71;0.00;0.00;335.11;0.00;676.07;20.00;19.72;19.43;0.43;79296.12;0.00;0.00;0.00;0.00;0.00
5.69;0.00;0.00;335.11;0.00;869.23;20.00;19.71;19.43;0.43;79097.72;0.00;0.00;0.00;0.00;0.00
5.71;0.00;0.00;335.11;0.00;869.23;20.00;19.71;19.43;0.43;79348.12;0.00;0.00;0.00;0.00;0.00
5.73;0.00;0.00;335.11;0.00;869.23;20.00;19.71;19.43;0.42;79603.60;0.00;0.00;0.00;0.00;0.00
5.73;0.00;0.00;335.11;0.00;869.23;20.00;19.71;19.43;0.42;79668.61;0.00;0.00;0.00;0.00;0.00
5.70;0.00;0.00;335.11;0.00;965.81;20.00;19.71;19.42;0.42;79273.00;0.00;0.00;0.00;0.00;0.00
5.72;0.00;0.00;335.11;0.00;965.81;20.00;19.71;19.42;0.42;79515.28;0.00;0.00;0.00;0.00;0.00
5.74;0.00;0.00;335.11;0.00;965.81;20.00;19.71;19.42;0.42;79763.43;0.00;0.00;0.00;0.00;0.00
5.76;0.00;0.00;335.11;0.00;965.81;20.00;19.71;19.42;0.42;80016.87;0.00;0.00;0.00;0.00;0.00
5.78;0.00;0.00;335.11;0.00;965.81;20.00;19.71;19.42;0.43;80275.08;0.00;0.00;0.00;0.00;0.00
5.84;0.00;0.00;335.11;0.00;965.81;20.00;19.71;19.42;0.43;81122.79;0.00;0.00;0.00;0.00;0.00
5.91;0.00;0.00;335.11;0.00;724.36;20.00;19.71;19.42;0.42;82127.46;0.00;0.00;0.00;0.00;0.00
6.01;0.00;0.00;335.11;0.00;724.36;20.00;19.71;19.41;0.42;83444.08;0.00;0.00;0.00;0.00;0.00
6.10;0.00;0.00;335.11;0.00;724.36;20.00;19.70;19.41;0.41;84809.08;0.00;0.00;0.00;0.00;0.00
6.23;0.00;0.00;335.11;0.00;724.36;20.00;19.70;19.41;0.41;86607.89;0.00;0.00;0.00;0.00;0.00
6.39;0.00;0.00;335.11;0.00;482.91;20.00;19.70;19.40;0.40;88755.35;0.00;0.00;0.00;0.00;0.00
6.44;0.00;0.00;335.11;0.00;482.91;20.00;19.70;19.39;0.39;89515.09;0.00;0.00;0.00;0.00;0.00
6.50;0.00;0.00;335.11;0.00;482.91;20.00;19.69;19.39;0.39;90260.00;0.00;0.00;0.00;0.00;0.00
6.53;0.00;0.00;335.11;0.00;482.91;20.00;19.69;19.38;0.38;90796.45;0.00;0.00;0.00;0.00;0.00
6.57;0.00;0.00;335.11;0.00;482.91;20.00;19.69;19.37;0.38;91310.38;0.00;0.00;0.00;0.00;0.00
6.58;0.00;0.00;335.11;0.00;482.91;20.00;19.68;19.37;0.38;91413.85;0.00;0.00;0.00;0.00;0.00
