Heating system gas consumption [Nm3];Heating system oil consumption [L];Heating system wood consumption [kg];Heating system electric consumption [Wh];Cooling system electric consumption [Wh];Appliances electric consumption [Wh];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW volume flow rate [L/s];TZ DHW demand [W]
Bd Bd 01_525_0;Bd Bd 01_525_0;Bd Bd 01_525_0;Bd Bd 01_525_0;Bd Bd 01_525_0;Bd Bd 01_525_0;Bd 01_525_0 thermal zone;Bd 01_525_0 thermal zone;Bd 01_525_0 thermal zone;Bd 01_525_0 thermal zone;Bd 01_525_0 thermal zone;Bd 01_525_0 thermal zone;Bd 01_525_0 thermal zone;Bd 01_525_0 thermal zone;Bd 01_525_0 thermal zone;Bd 01_525_0 thermal zone
3.89;0.00;0.00;277.89;0.00;229.05;20.00;19.45;18.90;0.28;53837.99;0.00;0.00;0.00;0.00;0.00
3.84;0.00;0.00;277.89;0.00;229.05;20.00;19.47;18.93;0.33;53110.46;0.00;0.00;0.00;0.00;0.00
3.79;0.00;0.00;277.89;0.00;229.05;20.00;19.48;18.96;0.37;52489.61;0.00;0.00;0.00;0.00;0.00
3.75;0.00;0.00;277.89;0.00;229.05;20.00;19.49;18.99;0.39;51964.75;0.00;0.00;0.00;0.00;0.00
3.72;0.00;0.00;277.89;0.00;229.05;20.00;19.50;19.01;0.40;51526.31;0.00;0.00;0.00;0.00;0.00
3.71;0.00;0.00;277.89;0.00;229.05;20.00;19.51;19.03;0.41;51370.03;0.00;0.00;0.00;0.00;0.00
3.71;0.00;0.00;277.89;0.00;229.05;20.00;19.52;19.04;0.41;51297.26;0.00;0.00;0.00;0.00;0.00
3.69;0.00;0.00;277.89;0.00;229.05;20.00;19.53;19.06;0.41;51095.26;0.00;0.00;0.00;0.00;0.00
3.68;0.00;0.00;277.89;0.00;229.05;20.00;19.54;19.07;0.41;50947.40;0.00;0.00;0.00;0.00;0.00
3.67;0.00;0.00;277.89;0.00;229.05;20.00;19.54;19.08;0.40;50746.06;0.00;0.00;0.00;0.00;0.00
3.65;0.00;0.00;277.89;0.00;229.05;20.00;19.54;19.09;0.40;50581.82;0.00;0.00;0.00;0.00;0.00
3.64;0.00;0.00;277.89;0.00;229.05;20.00;19.55;19.10;0.40;50450.98;0.00;0.00;0.00;0.00;0.00
3.65;0.00;0.00;277.89;0.00;297.76;20.00;19.55;19.11;0.40;50529.12;0.00;0.00;0.00;0.00;0.00
3.64;0.00;0.00;277.89;0.00;297.76;20.00;19.56;19.11;0.40;50348.45;0.00;0.00;0.00;0.00;0.00
3.62;0.00;0.00;277.89;0.00;389.38;20.00;19.56;19.12;0.40;50053.21;0.00;0.00;0.00;0.00;0.00
3.59;0.00;0.00;277.89;0.00;389.38;20.00;19.56;19.13;0.40;49752.74;0.00;0.00;0.00;0.00;0.00
3.57;0.00;0.00;277.89;0.00;389.38;20.00;19.57;19.14;0.41;49398.98;0.00;0.00;0.00;0.00;0.00
3.54;0.00;0.00;277.89;0.00;389.38;20.00;19.57;19.15;0.41;48968.79;0.00;0.00;0.00;0.00;0.00
3.53;0.00;0.00;277.89;0.00;297.76;20.00;19.58;19.16;0.40;48847.34;0.00;0.00;0.00;0.00;0.00
3.49;0.00;0.00;277.89;0.00;297.76;20.00;19.59;19.18;0.40;48341.83;0.00;0.00;0.00;0.00;0.00
3.46;0.00;0.00;277.89;0.00;251.95;20.00;19.60;19.19;0.40;47845.88;0.00;0.00;0.00;0.00;0.00
3.43;0.00;0.00;277.89;0.00;251.95;20.00;19.60;19.21;0.40;47449.83;0.00;0.00;0.00;0.00;0.00
3.39;0.00;0.00;277.89;0.00;297.76;20.00;19.61;19.22;0.40;46982.00;0.00;0.00;0.00;0.00;0.00
3.36;0.00;0.00;277.89;0.00;297.76;20.00;19.62;19.23;0.41;46540.54;0.00;0.00;0.00;0.00;0.00
3.33;0.00;0.00;277.89;0.00;297.76;20.00;19.62;19.24;0.41;46121.96;0.00;0.00;0.00;0.00;0.00
3.30;0.00;0.00;277.89;0.00;297.76;20.00;19.63;19.25;0.41;45672.51;0.00;0.00;0.00;0.00;0.00
3.27;0.00;0.00;277.89;0.00;297.76;20.00;19.63;19.26;0.41;45207.74;0.00;0.00;0.00;0.00;0.00
3.24;0.00;0.00;277.89;0.00;297.76;20.00;19.63;19.27;0.42;44873.83;0.00;0.00;0.00;0.00;0.00
3.22;0.00;0.00;277.89;0.00;297.76;20.00;19.64;19.27;0.42;44588.53;0.00;0.00;0.00;0.00;0.00
3.21;0.00;0.00;277.89;0.00;297.76;20.00;19.64;19.27;0.42;44387.68;0.00;0.00;0.00;0.00;0.00
3.20;0.00;0.00;277.89;0.00;251.95;20.00;19.63;19.27;0.42;44310.71;0.00;0.00;0.00;0.00;0.00
3.20;0.00;0.00;277.89;0.00;251.95;20.00;19.63;19.27;0.43;44314.14;0.00;0.00;0.00;0.00;0.00
3.19;0.00;0.00;277.89;0.00;320.67;20.00;19.63;19.26;0.43;44141.88;0.00;0.00;0.00;0.00;0.00
