Heating system gas consumption [Nm3];Heating system oil consumption [L];Heating system wood consumption [kg];Heating system electric consumption [Wh];Cooling system electric consumption [Wh];Appliances electric consumption [Wh];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW volume flow rate [L/s];TZ DHW demand [W]
Bd Bd 01_381_0;Bd Bd 01_381_0;Bd Bd 01_381_0;Bd Bd 01_381_0;Bd Bd 01_381_0;Bd Bd 01_381_0;Bd 01_381_0 thermal zone;Bd 01_381_0 thermal zone;Bd 01_381_0 thermal zone;Bd 01_381_0 thermal zone;Bd 01_381_0 thermal zone;Bd 01_381_0 thermal zone;Bd 01_381_0 thermal zone;Bd 01_381_0 thermal zone;Bd 01_381_0 thermal zone;Bd 01_381_0 thermal zone
6.72;0.00;0.00;331.01;0.00;241.94;20.00;18.84;17.68;0.28;93361.81;0.00;0.00;0.00;0.00;0.00
6.60;0.00;0.00;331.01;0.00;241.94;20.00;18.87;17.75;0.33;91637.69;0.00;0.00;0.00;0.00;0.00
6.49;0.00;0.00;331.01;0.00;241.94;20.00;18.90;17.80;0.37;90128.54;0.00;0.00;0.00;0.00;0.00
6.39;0.00;0.00;331.01;0.00;241.94;20.00;18.93;17.86;0.39;88813.85;0.00;0.00;0.00;0.00;0.00
6.31;0.00;0.00;331.01;0.00;241.94;20.00;18.95;17.90;0.40;87675.04;0.00;0.00;0.00;0.00;0.00
6.26;0.00;0.00;331.01;0.00;241.94;20.00;18.97;17.94;0.41;86936.62;0.00;0.00;0.00;0.00;0.00
6.22;0.00;0.00;331.01;0.00;241.94;20.00;18.99;17.98;0.41;86369.39;0.00;0.00;0.00;0.00;0.00
6.17;0.00;0.00;331.01;0.00;241.94;20.00;19.00;18.00;0.41;85715.71;0.00;0.00;0.00;0.00;0.00
6.13;0.00;0.00;331.01;0.00;241.94;20.00;19.02;18.03;0.41;85174.80;0.00;0.00;0.00;0.00;0.00
6.09;0.00;0.00;331.01;0.00;241.94;20.00;19.03;18.05;0.40;84615.22;0.00;0.00;0.00;0.00;0.00
6.06;0.00;0.00;331.01;0.00;241.94;20.00;19.04;18.07;0.40;84134.25;0.00;0.00;0.00;0.00;0.00
6.03;0.00;0.00;331.01;0.00;241.94;20.00;19.05;18.09;0.40;83724.38;0.00;0.00;0.00;0.00;0.00
6.02;0.00;0.00;331.01;0.00;314.53;20.00;19.05;18.11;0.40;83563.52;0.00;0.00;0.00;0.00;0.00
5.99;0.00;0.00;331.01;0.00;314.53;20.00;19.06;18.12;0.40;83151.70;0.00;0.00;0.00;0.00;0.00
5.95;0.00;0.00;331.01;0.00;411.31;20.00;19.07;18.13;0.40;82635.16;0.00;0.00;0.00;0.00;0.00
5.91;0.00;0.00;331.01;0.00;411.31;20.00;19.07;18.15;0.40;82055.05;0.00;0.00;0.00;0.00;0.00
5.86;0.00;0.00;331.01;0.00;411.31;20.00;19.08;18.17;0.41;81465.07;0.00;0.00;0.00;0.00;0.00
5.80;0.00;0.00;331.01;0.00;411.31;20.00;19.10;18.19;0.41;80603.71;0.00;0.00;0.00;0.00;0.00
5.77;0.00;0.00;331.01;0.00;314.53;20.00;19.11;18.22;0.40;80113.02;0.00;0.00;0.00;0.00;0.00
5.71;0.00;0.00;331.01;0.00;314.53;20.00;19.12;18.24;0.40;79267.19;0.00;0.00;0.00;0.00;0.00
5.62;0.00;0.00;331.01;0.00;266.14;20.00;19.14;18.28;0.40;78086.34;0.00;0.00;0.00;0.00;0.00
5.56;0.00;0.00;331.01;0.00;266.14;20.00;19.15;18.31;0.40;77282.29;0.00;0.00;0.00;0.00;0.00
5.50;0.00;0.00;331.01;0.00;314.53;20.00;19.17;18.34;0.40;76423.90;0.00;0.00;0.00;0.00;0.00
5.45;0.00;0.00;331.01;0.00;314.53;20.00;19.18;18.36;0.41;75699.28;0.00;0.00;0.00;0.00;0.00
5.40;0.00;0.00;331.01;0.00;314.53;20.00;19.19;18.38;0.41;75013.44;0.00;0.00;0.00;0.00;0.00
5.35;0.00;0.00;331.01;0.00;314.53;20.00;19.20;18.39;0.41;74323.68;0.00;0.00;0.00;0.00;0.00
5.30;0.00;0.00;331.01;0.00;314.53;20.00;19.20;18.41;0.41;73660.74;0.00;0.00;0.00;0.00;0.00
5.27;0.00;0.00;331.01;0.00;314.53;20.00;19.21;18.42;0.42;73239.17;0.00;0.00;0.00;0.00;0.00
5.27;0.00;0.00;331.01;0.00;314.53;20.00;19.20;18.41;0.42;73193.17;0.00;0.00;0.00;0.00;0.00
