Heating system gas consumption [Nm3];Heating system oil consumption [L];Heating system wood consumption [kg];Heating system electric consumption [Wh];Cooling system electric consumption [Wh];Appliances electric consumption [Wh];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW volume flow rate [L/s];TZ DHW demand [W]
Bd Bd 01_165_0;Bd Bd 01_165_0;Bd Bd 01_165_0;Bd Bd 01_165_0;Bd Bd 01_165_0;Bd Bd 01_165_0;Bd 01_165_0 thermal zone;Bd 01_165_0 thermal zone;Bd 01_165_0 thermal zone;Bd 01_165_0 thermal zone;Bd 01_165_0 thermal zone;Bd 01_165_0 thermal zone;Bd 01_165_0 thermal zone;Bd 01_165_0 thermal zone;Bd 01_165_0 thermal zone;Bd 01_165_0 thermal zone
9.59;0.00;0.00;389.82;0.00;285.49;20.00;18.64;17.28;0.28;133613.10;0.00;0.00;0.00;0.00;0.00
9.42;0.00;0.00;389.82;0.00;285.49;20.00;18.68;17.35;0.33;131127.41;0.00;0.00;0.00;0.00;0.00
9.26;0.00;0.00;389.82;0.00;285.49;20.00;18.71;17.42;0.37;128945.17;0.00;0.00;0.00;0.00;0.00
9.12;0.00;0.00;389.82;0.00;285.49;20.00;18.74;17.48;0.39;127037.91;0.00;0.00;0.00;0.00;0.00
9.00;0.00;0.00;389.82;0.00;285.49;20.00;18.77;17.53;0.40;125379.82;0.00;0.00;0.00;0.00;0.00
8.92;0.00;0.00;389.82;0.00;285.49;20.00;18.79;17.58;0.41;124282.86;0.00;0.00;0.00;0.00;0.00
8.86;0.00;0.00;389.82;0.00;285.49;20.00;18.81;17.62;0.41;123429.26;0.00;0.00;0.00;0.00;0.00
8.79;0.00;0.00;389.82;0.00;285.49;20.00;18.83;17.65;0.41;122460.86;0.00;0.00;0.00;0.00;0.00
8.74;0.00;0.00;389.82;0.00;285.49;20.00;18.84;17.68;0.40;121653.53;0.00;0.00;0.00;0.00;0.00
8.68;0.00;0.00;389.82;0.00;285.49;20.00;18.86;17.71;0.40;120824.51;0.00;0.00;0.00;0.00;0.00
8.62;0.00;0.00;389.82;0.00;285.49;20.00;18.87;17.73;0.40;120108.39;0.00;0.00;0.00;0.00;0.00
8.58;0.00;0.00;389.82;0.00;285.49;20.00;18.88;17.76;0.40;119494.57;0.00;0.00;0.00;0.00;0.00
8.56;0.00;0.00;389.82;0.00;371.14;20.00;18.89;17.78;0.40;119191.87;0.00;0.00;0.00;0.00;0.00
