Heating system gas consumption [Nm3];Heating system oil consumption [L];Heating system wood consumption [kg];Heating system electric consumption [Wh];Cooling system electric consumption [Wh];Appliances electric consumption [Wh];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW volume flow rate [L/s];TZ DHW demand [W]
Bd Bd 01_440_0;Bd Bd 01_440_0;Bd Bd 01_440_0;Bd Bd 01_440_0;Bd Bd 01_440_0;Bd Bd 01_440_0;Bd 01_440_0 thermal zone;Bd 01_440_0 thermal zone;Bd 01_440_0 thermal zone;Bd 01_440_0 thermal zone;Bd 01_440_0 thermal zone;Bd 01_440_0 thermal zone;Bd 01_440_0 thermal zone;Bd 01_440_0 thermal zone;Bd 01_440_0 thermal zone;Bd 01_440_0 thermal zone
3.79;0.00;0.00;275.69;0.00;208.91;20.00;19.43;18.85;0.28;52409.23;0.00;0.00;0.00;0.00;0.00
3.74;0.00;0.00;275.69;0.00;208.91;20.00;19.44;18.89;0.33;51746.08;0.00;0.00;0.00;0.00;0.00
3.70;0.00;0.00;275.69;0.00;208.91;20.00;19.46;18.92;0.37;51179.65;0.00;0.00;0.00;0.00;0.00
3.66;0.00;0.00;275.69;0.00;208.91;20.00;19.47;18.94;0.39;50700.56;0.00;0.00;0.00;0.00;0.00
3.63;0.00;0.00;275.69;0.00;208.91;20.00;19.48;18.97;0.40;50300.29;0.00;0.00;0.00;0.00;0.00
3.62;0.00;0.00;275.69;0.00;208.91;20.00;19.49;18.99;0.41;50173.09;0.00;0.00;0.00;0.00;0.00
3.62;0.00;0.00;275.69;0.00;208.91;20.00;19.50;19.01;0.41;50122.71;0.00;0.00;0.00;0.00;0.00
3.61;0.00;0.00;275.69;0.00;208.91;20.00;19.51;19.02;0.41;49939.76;0.00;0.00;0.00;0.00;0.00
3.60;0.00;0.00;275.69;0.00;208.91;20.00;19.52;19.03;0.40;49806.83;0.00;0.00;0.00;0.00;0.00
3.58;0.00;0.00;275.69;0.00;208.91;20.00;19.52;19.04;0.40;49618.10;0.00;0.00;0.00;0.00;0.00
3.57;0.00;0.00;275.69;0.00;208.91;20.00;19.53;19.05;0.40;49463.84;0.00;0.00;0.00;0.00;0.00
3.56;0.00;0.00;275.69;0.00;208.91;20.00;19.53;19.06;0.40;49340.70;0.00;0.00;0.00;0.00;0.00
3.57;0.00;0.00;275.69;0.00;271.58;20.00;19.54;19.07;0.40;49408.41;0.00;0.00;0.00;0.00;0.00
3.56;0.00;0.00;275.69;0.00;271.58;20.00;19.54;19.08;0.40;49233.65;0.00;0.00;0.00;0.00;0.00
3.54;0.00;0.00;275.69;0.00;355.14;20.00;19.54;19.09;0.40;48954.52;0.00;0.00;0.00;0.00;0.00
3.51;0.00;0.00;275.69;0.00;355.14;20.00;19.55;19.09;0.40;48640.44;0.00;0.00;0.00;0.00;0.00
3.49;0.00;0.00;275.69;0.00;355.14;20.00;19.55;19.10;0.41;48307.38;0.00;0.00;0.00;0.00;0.00
3.46;0.00;0.00;275.69;0.00;355.14;20.00;19.56;19.12;0.41;47893.38;0.00;0.00;0.00;0.00;0.00
3.45;0.00;0.00;275.69;0.00;271.58;20.00;19.57;19.13;0.40;47745.77;0.00;0.00;0.00;0.00;0.00
3.42;0.00;0.00;275.69;0.00;271.58;20.00;19.57;19.15;0.40;47271.75;0.00;0.00;0.00;0.00;0.00
3.38;0.00;0.00;275.69;0.00;229.80;20.00;19.58;19.16;0.40;46818.95;0.00;0.00;0.00;0.00;0.00
3.36;0.00;0.00;275.69;0.00;229.80;20.00;19.59;19.18;0.40;46446.63;0.00;0.00;0.00;0.00;0.00
3.32;0.00;0.00;275.69;0.00;271.58;20.00;19.60;19.19;0.40;46016.41;0.00;0.00;0.00;0.00;0.00
3.30;0.00;0.00;275.69;0.00;271.58;20.00;19.60;19.20;0.41;45607.46;0.00;0.00;0.00;0.00;0.00
3.27;0.00;0.00;275.69;0.00;271.58;20.00;19.61;19.22;0.41;45218.75;0.00;0.00;0.00;0.00;0.00
3.24;0.00;0.00;275.69;0.00;271.58;20.00;19.61;19.23;0.41;44794.10;0.00;0.00;0.00;0.00;0.00
3.20;0.00;0.00;275.69;0.00;271.58;20.00;19.62;19.23;0.41;44352.28;0.00;0.00;0.00;0.00;0.00
3.18;0.00;0.00;275.69;0.00;271.58;20.00;19.62;19.24;0.42;44031.46;0.00;0.00;0.00;0.00;0.00
3.16;0.00;0.00;275.69;0.00;271.58;20.00;19.62;19.24;0.42;43755.22;0.00;0.00;0.00;0.00;0.00
3.15;0.00;0.00;275.69;0.00;271.58;20.00;19.62;19.24;0.42;43563.49;0.00;0.00;0.00;0.00;0.00
3.15;0.00;0.00;275.69;0.00;229.80;20.00;19.62;19.24;0.42;43542.59;0.00;0.00;0.00;0.00;0.00
3.14;0.00;0.00;275.69;0.00;229.80;20.00;19.62;19.24;0.43;43487.45;0.00;0.00;0.00;0.00;0.00
3.13;0.00;0.00;275.69;0.00;292.47;20.00;19.62;19.23;0.43;43314.86;0.00;0.00;0.00;0.00;0.00
3.13;0.00;0.00;275.69;0.00;292.47;20.00;19.61;19.23;0.43;43375.49;0.00;0.00;0.00;0.00;0.00
3.13;0.00;0.00;275.69;0.00;376.03;20.00;19.61;19.23;0.43;43314.84;0.00;0.00;0.00;0.00;0.00
3.14;0.00;0.00;275.69;0.00;376.03;20.00;19.61;19.22;0.43;43460.07;0.00;0.00;0.00;0.00;0.00
3.15;0.00;0.00;275.69;0.00;376.03;20.00;19.61;19.22;0.42;43607.29;0.00;0.00;0.00;0.00;0.00
3.15;0.00;0.00;275.69;0.00;376.03;20.00;19.61;19.22;0.42;43655.34;0.00;0.00;0.00;0.00;0.00
3.14;0.00;0.00;275.69;0.00;417.81;20.00;19.61;19.22;0.42;43502.48;0.00;0.00;0.00;0.00;0.00
3.15;0.00;0.00;275.69;0.00;417.81;20.00;19.61;19.22;0.42;43640.10;0.00;0.00;0.00;0.00;0.00
3.16;0.00;0.00;275.69;0.00;417.81;20.00;19.61;19.21;0.42;43780.45;0.00;0.00;0.00;0.00;0.00
3.17;0.00;0.00;275.69;0.00;417.81;20.00;19.61;19.21;0.42;43923.25;0.00;0.00;0.00;0.00;0.00
3.18;0.00;0.00;275.69;0.00;417.81;20.00;19.61;19.21;0.43;44068.26;0.00;0.00;0.00;0.00;0.00
3.22;0.00;0.00;275.69;0.00;417.81;20.00;19.60;19.21;0.42;44518.15;0.00;0.00;0.00;0.00;0.00
3.25;0.00;0.00;275.69;0.00;313.36;20.00;19.60;19.20;0.42;45040.76;0.00;0.00;0.00;0.00;0.00
3.30;0.00;0.00;275.69;0.00;313.36;20.00;19.60;19.20;0.42;45736.97;0.00;0.00;0.00;0.00;0.00
3.36;0.00;0.00;275.69;0.00;313.36;20.00;19.60;19.19;0.41;46462.11;0.00;0.00;0.00;0.00;0.00
3.43;0.00;0.00;275.69;0.00;313.36;20.00;19.59;19.19;0.41;47415.29;0.00;0.00;0.00;0.00;0.00
3.51;0.00;0.00;275.69;0.00;208.91;20.00;19.59;19.18;0.40;48528.44;0.00;0.00;0.00;0.00;0.00
3.54;0.00;0.00;275.69;0.00;208.91;20.00;19.58;19.17;0.39;48951.68;0.00;0.00;0.00;0.00;0.00
3.57;0.00;0.00;275.69;0.00;208.91;20.00;19.58;19.16;0.39;49365.97;0.00;0.00;0.00;0.00;0.00
3.59;0.00;0.00;275.69;0.00;208.91;20.00;19.57;19.15;0.38;49671.21;0.00;0.00;0.00;0.00;0.00
3.61;0.00;0.00;275.69;0.00;208.91;20.00;19.57;19.14;0.38;49962.88;0.00;0.00;0.00;0.00;0.00
3.62;0.00;0.00;275.69;0.00;208.91;20.00;19.57;19.13;0.38;50040.37;0.00;0.00;0.00;0.00;0.00
3.62;0.00;0.00;275.69;0.00;208.91;20.00;19.56;19.13;0.38;50094.21;0.00;0.00;0.00;0.00;0.00
3.64;0.00;0.00;275.69;0.00;208.91;20.00;19.56;19.12;0.38;50429.57;0.00;0.00;0.00;0.00;0.00
3.67;0.00;0.00;275.69;0.00;208.91;20.00;19.56;19.12;0.37;50764.52;0.00;0.00;0.00;0.00;0.00
3.69;0.00;0.00;275.69;0.00;208.91;20.00;19.56;19.11;0.37;51099.11;0.00;0.00;0.00;0.00;0.00
3.72;0.00;0.00;275.69;0.00;208.91;20.00;19.55;19.11;0.37;51433.37;0.00;0.00;0.00;0.00;0.00
3.74;0.00;0.00;275.69;0.00;208.91;20.00;19.55;19.10;0.37;51767.33;0.00;0.00;0.00;0.00;0.00
3.77;0.00;0.00;275.69;0.00;271.58;20.00;19.55;19.10;0.36;52128.25;0.00;0.00;0.00;0.00;0.00
3.77;0.00;0.00;275.69;0.00;271.58;20.00;19.55;19.09;0.36;52154.12;0.00;0.00;0.00;0.00;0.00
3.76;0.00;0.00;275.69;0.00;355.14;20.00;19.54;19.09;0.36;52039.99;0.00;0.00;0.00;0.00;0.00
3.74;0.00;0.00;275.69;0.00;355.14;20.00;19.55;19.09;0.36;51704.79;0.00;0.00;0.00;0.00;0.00
3.70;0.00;0.00;275.69;0.00;355.14;20.00;19.55;19.10;0.36;51259.69;0.00;0.00;0.00;0.00;0.00
3.64;0.00;0.00;275.69;0.00;355.14;20.00;19.56;19.12;0.37;50411.98;0.00;0.00;0.00;0.00;0.00
3.58;0.00;0.00;275.69;0.00;271.58;20.00;19.58;19.15;0.37;49524.27;0.00;0.00;0.00;0.00;0.00
3.46;0.00;0.00;275.69;0.00;271.58;20.00;19.59;19.19;0.37;47891.44;0.00;0.00;0.00;0.00;0.00
3.34;0.00;0.00;275.69;0.00;229.80;20.00;19.61;19.23;0.38;46171.91;0.00;0.00;0.00;0.00;0.00
3.20;0.00;0.00;275.69;0.00;229.80;20.00;19.63;19.27;0.39;44222.66;0.00;0.00;0.00;0.00;0.00
3.05;0.00;0.00;275.69;0.00;271.58;20.00;19.65;19.31;0.40;42146.01;0.00;0.00;0.00;0.00;0.00
2.88;0.00;0.00;275.69;0.00;271.58;20.00;19.67;19.35;0.42;39834.83;0.00;0.00;0.00;0.00;0.00
2.71;0.00;0.00;275.69;0.00;271.58;20.00;19.69;19.39;0.43;37511.06;0.00;0.00;0.00;0.00;0.00
2.58;0.00;0.00;275.69;0.00;271.58;20.00;19.71;19.42;0.45;35738.04;0.00;0.00;0.00;0.00;0.00
2.46;0.00;0.00;275.69;0.00;271.58;20.00;19.72;19.45;0.46;34031.72;0.00;0.00;0.00;0.00;0.00
2.35;0.00;0.00;275.69;0.00;271.58;20.00;19.74;19.47;0.48;32545.13;0.00;0.00;0.00;0.00;0.00
2.25;0.00;0.00;275.69;0.00;271.58;20.00;19.74;19.49;0.49;31187.33;0.00;0.00;0.00;0.00;0.00
2.17;0.00;0.00;275.69;0.00;271.58;20.00;19.75;19.49;0.50;30059.06;0.00;0.00;0.00;0.00;0.00
2.12;0.00;0.00;275.69;0.00;229.80;20.00;19.74;19.49;0.51;29335.69;0.00;0.00;0.00;0.00;0.00
2.11;0.00;0.00;275.69;0.00;229.80;20.00;19.74;19.49;0.52;29221.52;0.00;0.00;0.00;0.00;0.00
2.12;0.00;0.00;275.69;0.00;292.47;20.00;19.74;19.48;0.53;29345.41;0.00;0.00;0.00;0.00;0.00
2.16;0.00;0.00;275.69;0.00;292.47;20.00;19.74;19.47;0.53;29868.58;0.00;0.00;0.00;0.00;0.00
2.19;0.00;0.00;275.69;0.00;376.03;20.00;19.73;19.46;0.53;30307.82;0.00;0.00;0.00;0.00;0.00
2.27;0.00;0.00;275.69;0.00;376.03;20.00;19.73;19.46;0.52;31352.33;0.00;0.00;0.00;0.00;0.00
2.34;0.00;0.00;275.69;0.00;376.03;20.00;19.72;19.45;0.51;32440.22;0.00;0.00;0.00;0.00;0.00
2.38;0.00;0.00;275.69;0.00;376.03;20.00;19.72;19.44;0.51;32961.53;0.00;0.00;0.00;0.00;0.00
2.41;0.00;0.00;275.69;0.00;417.81;20.00;19.71;19.43;0.50;33419.78;0.00;0.00;0.00;0.00;0.00
2.45;0.00;0.00;275.69;0.00;417.81;20.00;19.71;19.42;0.50;33934.68;0.00;0.00;0.00;0.00;0.00
2.49;0.00;0.00;275.69;0.00;417.81;20.00;19.71;19.41;0.50;34447.81;0.00;0.00;0.00;0.00;0.00
2.52;0.00;0.00;275.69;0.00;417.81;20.00;19.70;19.40;0.50;34858.40;0.00;0.00;0.00;0.00;0.00
2.55;0.00;0.00;275.69;0.00;417.81;20.00;19.70;19.39;0.50;35261.27;0.00;0.00;0.00;0.00;0.00
2.59;0.00;0.00;275.69;0.00;417.81;20.00;19.69;19.38;0.49;35859.08;0.00;0.00;0.00;0.00;0.00
2.64;0.00;0.00;275.69;0.00;313.36;20.00;19.69;19.38;0.49;36515.21;0.00;0.00;0.00;0.00;0.00
2.70;0.00;0.00;275.69;0.00;313.36;20.00;19.68;19.37;0.47;37331.96;0.00;0.00;0.00;0.00;0.00
2.76;0.00;0.00;275.69;0.00;313.36;20.00;19.68;19.36;0.46;38165.92;0.00;0.00;0.00;0.00;0.00
2.82;0.00;0.00;275.69;0.00;313.36;20.00;19.67;19.34;0.44;39015.41;0.00;0.00;0.00;0.00;0.00
2.89;0.00;0.00;275.69;0.00;208.91;20.00;19.67;19.33;0.41;40002.74;0.00;0.00;0.00;0.00;0.00
2.95;0.00;0.00;275.69;0.00;208.91;20.00;19.66;19.32;0.40;40885.91;0.00;0.00;0.00;0.00;0.00
3.02;0.00;0.00;275.69;0.00;208.91;20.00;19.65;19.31;0.38;41779.83;0.00;0.00;0.00;0.00;0.00
3.09;0.00;0.00;275.69;0.00;208.91;20.00;19.65;19.29;0.37;42784.41;0.00;0.00;0.00;0.00;0.00
3.16;0.00;0.00;275.69;0.00;208.91;20.00;19.64;19.28;0.36;43804.03;0.00;0.00;0.00;0.00;0.00
3.24;0.00;0.00;275.69;0.00;208.91;20.00;19.63;19.27;0.35;44837.22;0.00;0.00;0.00;0.00;0.00
3.32;0.00;0.00;275.69;0.00;208.91;20.00;19.63;19.25;0.34;45882.68;0.00;0.00;0.00;0.00;0.00
3.37;0.00;0.00;275.69;0.00;208.91;20.00;19.62;19.24;0.34;46636.34;0.00;0.00;0.00;0.00;0.00
3.42;0.00;0.00;275.69;0.00;208.91;20.00;19.61;19.22;0.33;47381.12;0.00;0.00;0.00;0.00;0.00
3.46;0.00;0.00;275.69;0.00;208.91;20.00;19.60;19.21;0.33;47915.98;0.00;0.00;0.00;0.00;0.00
3.50;0.00;0.00;275.69;0.00;208.91;20.00;19.60;19.20;0.33;48431.02;0.00;0.00;0.00;0.00;0.00
3.52;0.00;0.00;275.69;0.00;208.91;20.00;19.59;19.18;0.33;48726.27;0.00;0.00;0.00;0.00;0.00
3.54;0.00;0.00;275.69;0.00;271.58;20.00;19.59;19.17;0.34;49020.02;0.00;0.00;0.00;0.00;0.00
3.56;0.00;0.00;275.69;0.00;271.58;20.00;19.58;19.16;0.34;49255.90;0.00;0.00;0.00;0.00;0.00
3.57;0.00;0.00;275.69;0.00;355.14;20.00;19.58;19.16;0.34;49347.46;0.00;0.00;0.00;0.00;0.00
3.57;0.00;0.00;275.69;0.00;355.14;20.00;19.58;19.15;0.33;49468.97;0.00;0.00;0.00;0.00;0.00
3.58;0.00;0.00;275.69;0.00;355.14;20.00;19.57;19.15;0.33;49545.24;0.00;0.00;0.00;0.00;0.00
3.56;0.00;0.00;275.69;0.00;355.14;20.00;19.57;19.15;0.33;49314.94;0.00;0.00;0.00;0.00;0.00
3.55;0.00;0.00;275.69;0.00;271.58;20.00;19.58;19.15;0.32;49136.31;0.00;0.00;0.00;0.00;0.00
3.54;0.00;0.00;275.69;0.00;271.58;20.00;19.58;19.16;0.32;48982.44;0.00;0.00;0.00;0.00;0.00
3.53;0.00;0.00;275.69;0.00;229.80;20.00;19.58;19.17;0.31;48834.75;0.00;0.00;0.00;0.00;0.00
3.52;0.00;0.00;275.69;0.00;229.80;20.00;19.59;19.17;0.31;48658.98;0.00;0.00;0.00;0.00;0.00
3.50;0.00;0.00;275.69;0.00;271.58;20.00;19.59;19.18;0.32;48409.16;0.00;0.00;0.00;0.00;0.00
3.49;0.00;0.00;275.69;0.00;271.58;20.00;19.59;19.19;0.32;48255.04;0.00;0.00;0.00;0.00;0.00
3.48;0.00;0.00;275.69;0.00;271.58;20.00;19.60;19.19;0.32;48109.51;0.00;0.00;0.00;0.00;0.00
3.45;0.00;0.00;275.69;0.00;271.58;20.00;19.60;19.20;0.33;47721.64;0.00;0.00;0.00;0.00;0.00
3.42;0.00;0.00;275.69;0.00;271.58;20.00;19.60;19.20;0.33;47342.06;0.00;0.00;0.00;0.00;0.00
3.39;0.00;0.00;275.69;0.00;271.58;20.00;19.60;19.20;0.33;46919.75;0.00;0.00;0.00;0.00;0.00
3.36;0.00;0.00;275.69;0.00;271.58;20.00;19.60;19.20;0.33;46519.68;0.00;0.00;0.00;0.00;0.00
3.33;0.00;0.00;275.69;0.00;271.58;20.00;19.60;19.20;0.32;46082.99;0.00;0.00;0.00;0.00;0.00
