Heating system gas consumption [Nm3];Heating system oil consumption [L];Heating system wood consumption [kg];Heating system electric consumption [Wh];Cooling system electric consumption [Wh];Appliances electric consumption [Wh];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW volume flow rate [L/s];TZ DHW demand [W]
Bd Bd 01_265_0;Bd Bd 01_265_0;Bd Bd 01_265_0;Bd Bd 01_265_0;Bd Bd 01_265_0;Bd Bd 01_265_0;Bd 01_265_0 thermal zone;Bd 01_265_0 thermal zone;Bd 01_265_0 thermal zone;Bd 01_265_0 thermal zone;Bd 01_265_0 thermal zone;Bd 01_265_0 thermal zone;Bd 01_265_0 thermal zone;Bd 01_265_0 thermal zone;Bd 01_265_0 thermal zone;Bd 01_265_0 thermal zone
4.33;0.00;0.00;285.69;0.00;301.43;20.00;19.52;19.05;0.28;60009.27;0.00;0.00;0.00;0.00;0.00
4.28;0.00;0.00;285.69;0.00;301.43;20.00;19.54;19.08;0.33;59251.23;0.00;0.00;0.00;0.00;0.00
4.23;0.00;0.00;285.69;0.00;301.43;20.00;19.55;19.10;0.37;58603.11;0.00;0.00;0.00;0.00;0.00
4.19;0.00;0.00;285.69;0.00;301.43;20.00;19.56;19.13;0.39;58054.30;0.00;0.00;0.00;0.00;0.00
4.16;0.00;0.00;285.69;0.00;301.43;20.00;19.57;19.15;0.40;57595.20;0.00;0.00;0.00;0.00;0.00
4.15;0.00;0.00;285.69;0.00;301.43;20.00;19.58;19.16;0.41;57450.46;0.00;0.00;0.00;0.00;0.00
4.14;0.00;0.00;285.69;0.00;301.43;20.00;19.59;19.18;0.41;57393.08;0.00;0.00;0.00;0.00;0.00
4.13;0.00;0.00;285.69;0.00;301.43;20.00;19.60;19.19;0.41;57181.31;0.00;0.00;0.00;0.00;0.00
4.12;0.00;0.00;285.69;0.00;301.43;20.00;19.60;19.20;0.41;57026.69;0.00;0.00;0.00;0.00;0.00
4.10;0.00;0.00;285.69;0.00;301.43;20.00;19.61;19.21;0.41;56807.05;0.00;0.00;0.00;0.00;0.00
4.09;0.00;0.00;285.69;0.00;301.43;20.00;19.61;19.22;0.40;56626.97;0.00;0.00;0.00;0.00;0.00
4.08;0.00;0.00;285.69;0.00;301.43;20.00;19.62;19.23;0.41;56482.63;0.00;0.00;0.00;0.00;0.00
4.09;0.00;0.00;285.69;0.00;391.86;20.00;19.62;19.24;0.41;56604.81;0.00;0.00;0.00;0.00;0.00
4.07;0.00;0.00;285.69;0.00;391.86;20.00;19.62;19.25;0.41;56399.27;0.00;0.00;0.00;0.00;0.00
4.05;0.00;0.00;285.69;0.00;512.43;20.00;19.63;19.25;0.40;56037.90;0.00;0.00;0.00;0.00;0.00
4.02;0.00;0.00;285.69;0.00;512.43;20.00;19.63;19.26;0.41;55703.82;0.00;0.00;0.00;0.00;0.00
