Heating system gas consumption [Nm3];Heating system oil consumption [L];Heating system wood consumption [kg];Heating system electric consumption [Wh];Cooling system electric consumption [Wh];Appliances electric consumption [Wh];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW volume flow rate [L/s];TZ DHW demand [W]
Bd Bd 01_039_0;Bd Bd 01_039_0;Bd Bd 01_039_0;Bd Bd 01_039_0;Bd Bd 01_039_0;Bd Bd 01_039_0;Bd 01_039_0 thermal zone;Bd 01_039_0 thermal zone;Bd 01_039_0 thermal zone;Bd 01_039_0 thermal zone;Bd 01_039_0 thermal zone;Bd 01_039_0 thermal zone;Bd 01_039_0 thermal zone;Bd 01_039_0 thermal zone;Bd 01_039_0 thermal zone;Bd 01_039_0 thermal zone
16.70;0.00;0.00;496.00;0.00;1451.24;20.00;19.75;19.50;0.28;233372.14;0.00;0.00;0.00;0.00;0.00
16.59;0.00;0.00;496.00;0.00;1451.24;20.00;19.76;19.52;0.33;231863.97;0.00;0.00;0.00;0.00;0.00
16.51;0.00;0.00;496.00;0.00;1451.24;20.00;19.77;19.53;0.37;230676.26;0.00;0.00;0.00;0.00;0.00
16.44;0.00;0.00;496.00;0.00;1451.24;20.00;19.77;19.55;0.39;229776.01;0.00;0.00;0.00;0.00;0.00
16.40;0.00;0.00;496.00;0.00;1451.24;20.00;19.78;19.56;0.40;229133.65;0.00;0.00;0.00;0.00;0.00
16.45;0.00;0.00;496.00;0.00;1451.24;20.00;19.78;19.57;0.41;229930.20;0.00;0.00;0.00;0.00;0.00
16.53;0.00;0.00;496.00;0.00;1451.24;20.00;19.79;19.58;0.41;230975.15;0.00;0.00;0.00;0.00;0.00
16.53;0.00;0.00;496.00;0.00;1451.24;20.00;19.79;19.59;0.41;231035.35;0.00;0.00;0.00;0.00;0.00
16.55;0.00;0.00;496.00;0.00;1451.24;20.00;19.80;19.59;0.41;231254.56;0.00;0.00;0.00;0.00;0.00
16.53;0.00;0.00;496.00;0.00;1451.24;20.00;19.80;19.60;0.40;231012.61;0.00;0.00;0.00;0.00;0.00
16.52;0.00;0.00;496.00;0.00;1451.24;20.00;19.80;19.60;0.40;230878.17;0.00;0.00;0.00;0.00;0.00
