Heating system gas consumption [Nm3];Heating system oil consumption [L];Heating system wood consumption [kg];Heating system electric consumption [Wh];Cooling system electric consumption [Wh];Appliances electric consumption [Wh];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW volume flow rate [L/s];TZ DHW demand [W]
Bd Bd 01_557_0;Bd Bd 01_557_0;Bd Bd 01_557_0;Bd Bd 01_557_0;Bd Bd 01_557_0;Bd Bd 01_557_0;Bd 01_557_0 thermal zone;Bd 01_557_0 thermal zone;Bd 01_557_0 thermal zone;Bd 01_557_0 thermal zone;Bd 01_557_0 thermal zone;Bd 01_557_0 thermal zone;Bd 01_557_0 thermal zone;Bd 01_557_0 thermal zone;Bd 01_557_0 thermal zone;Bd 01_557_0 thermal zone
5.51;0.00;0.00;306.18;0.00;201.64;20.00;18.84;17.68;0.28;76447.45;0.00;0.00;0.00;0.00;0.00
5.41;0.00;0.00;306.18;0.00;201.64;20.00;18.87;17.75;0.33;75014.48;0.00;0.00;0.00;0.00;0.00
5.32;0.00;0.00;306.18;0.00;201.64;20.00;18.90;17.81;0.37;73759.90;0.00;0.00;0.00;0.00;0.00
5.24;0.00;0.00;306.18;0.00;201.64;20.00;18.93;17.86;0.39;72666.61;0.00;0.00;0.00;0.00;0.00
5.17;0.00;0.00;306.18;0.00;201.64;20.00;18.95;17.91;0.40;71719.18;0.00;0.00;0.00;0.00;0.00
5.13;0.00;0.00;306.18;0.00;201.64;20.00;18.97;17.95;0.41;71101.29;0.00;0.00;0.00;0.00;0.00
5.09;0.00;0.00;306.18;0.00;201.64;20.00;18.99;17.98;0.41;70624.83;0.00;0.00;0.00;0.00;0.00
5.05;0.00;0.00;306.18;0.00;201.64;20.00;19.01;18.01;0.41;70078.59;0.00;0.00;0.00;0.00;0.00
5.02;0.00;0.00;306.18;0.00;201.64;20.00;19.02;18.04;0.41;69625.80;0.00;0.00;0.00;0.00;0.00
4.99;0.00;0.00;306.18;0.00;201.64;20.00;19.03;18.06;0.40;69158.66;0.00;0.00;0.00;0.00;0.00
4.96;0.00;0.00;306.18;0.00;201.64;20.00;19.04;18.08;0.40;68756.84;0.00;0.00;0.00;0.00;0.00
4.93;0.00;0.00;306.18;0.00;201.64;20.00;19.05;18.10;0.40;68414.07;0.00;0.00;0.00;0.00;0.00
