Heating system gas consumption [Nm3];Heating system oil consumption [L];Heating system wood consumption [kg];Heating system electric consumption [Wh];Cooling system electric consumption [Wh];Appliances electric consumption [Wh];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW volume flow rate [L/s];TZ DHW demand [W]
Bd Bd 02_112_0;Bd Bd 02_112_0;Bd Bd 02_112_0;Bd Bd 02_112_0;Bd Bd 02_112_0;Bd Bd 02_112_0;Bd 02_112_0 thermal zone;Bd 02_112_0 thermal zone;Bd 02_112_0 thermal zone;Bd 02_112_0 thermal zone;Bd 02_112_0 thermal zone;Bd 02_112_0 thermal zone;Bd 02_112_0 thermal zone;Bd 02_112_0 thermal zone;Bd 02_112_0 thermal zone;Bd 02_112_0 thermal zone
4.60;0.00;0.00;291.16;0.00;314.76;20.00;19.53;19.05;0.28;63711.62;0.00;0.00;0.00;0.00;0.00
4.54;0.00;0.00;291.16;0.00;314.76;20.00;19.54;19.08;0.33;62929.61;0.00;0.00;0.00;0.00;0.00
4.49;0.00;0.00;291.16;0.00;314.76;20.00;19.55;19.11;0.37;62262.28;0.00;0.00;0.00;0.00;0.00
4.45;0.00;0.00;291.16;0.00;314.76;20.00;19.56;19.13;0.39;61698.57;0.00;0.00;0.00;0.00;0.00
4.42;0.00;0.00;291.16;0.00;314.76;20.00;19.58;19.15;0.40;61228.44;0.00;0.00;0.00;0.00;0.00
4.41;0.00;0.00;291.16;0.00;314.76;20.00;19.58;19.17;0.41;61094.33;0.00;0.00;0.00;0.00;0.00
4.41;0.00;0.00;291.16;0.00;314.76;20.00;19.59;19.18;0.41;61051.41;0.00;0.00;0.00;0.00;0.00
4.39;0.00;0.00;291.16;0.00;314.76;20.00;19.60;19.20;0.41;60839.41;0.00;0.00;0.00;0.00;0.00
4.38;0.00;0.00;291.16;0.00;314.76;20.00;19.60;19.21;0.41;60687.00;0.00;0.00;0.00;0.00;0.00
4.36;0.00;0.00;291.16;0.00;314.76;20.00;19.61;19.22;0.41;60462.71;0.00;0.00;0.00;0.00;0.00
4.35;0.00;0.00;291.16;0.00;314.76;20.00;19.61;19.23;0.40;60279.66;0.00;0.00;0.00;0.00;0.00
4.34;0.00;0.00;291.16;0.00;314.76;20.00;19.62;19.23;0.41;60133.85;0.00;0.00;0.00;0.00;0.00
