Heating system gas consumption [Nm3];Heating system oil consumption [L];Heating system wood consumption [kg];Heating system electric consumption [Wh];Cooling system electric consumption [Wh];Appliances electric consumption [Wh];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW volume flow rate [L/s];TZ DHW demand [W]
Bd Bd 01_001_0;Bd Bd 01_001_0;Bd Bd 01_001_0;Bd Bd 01_001_0;Bd Bd 01_001_0;Bd Bd 01_001_0;Bd 01_001_0 thermal zone;Bd 01_001_0 thermal zone;Bd 01_001_0 thermal zone;Bd 01_001_0 thermal zone;Bd 01_001_0 thermal zone;Bd 01_001_0 thermal zone;Bd 01_001_0 thermal zone;Bd 01_001_0 thermal zone;Bd 01_001_0 thermal zone;Bd 01_001_0 thermal zone
4.96;0.00;0.00;299.49;0.00;320.17;20.00;19.52;19.03;0.28;68723.43;0.00;0.00;0.00;0.00;0.00
4.89;0.00;0.00;299.49;0.00;320.17;20.00;19.53;19.06;0.33;67838.17;0.00;0.00;0.00;0.00;0.00
4.84;0.00;0.00;299.49;0.00;320.17;20.00;19.54;19.09;0.37;67087.51;0.00;0.00;0.00;0.00;0.00
4.79;0.00;0.00;299.49;0.00;320.17;20.00;19.56;19.11;0.39;66457.77;0.00;0.00;0.00;0.00;0.00
4.76;0.00;0.00;299.49;0.00;320.17;20.00;19.57;19.13;0.40;65936.65;0.00;0.00;0.00;0.00;0.00
4.75;0.00;0.00;299.49;0.00;320.17;20.00;19.57;19.15;0.41;65788.57;0.00;0.00;0.00;0.00;0.00
4.74;0.00;0.00;299.49;0.00;320.17;20.00;19.58;19.16;0.41;65744.76;0.00;0.00;0.00;0.00;0.00
4.73;0.00;0.00;299.49;0.00;320.17;20.00;19.59;19.18;0.41;65519.16;0.00;0.00;0.00;0.00;0.00
4.71;0.00;0.00;299.49;0.00;320.17;20.00;19.59;19.19;0.41;65361.10;0.00;0.00;0.00;0.00;0.00
4.70;0.00;0.00;299.49;0.00;320.17;20.00;19.60;19.20;0.40;65125.98;0.00;0.00;0.00;0.00;0.00
4.68;0.00;0.00;299.49;0.00;320.17;20.00;19.60;19.21;0.40;64937.07;0.00;0.00;0.00;0.00;0.00
4.67;0.00;0.00;299.49;0.00;320.17;20.00;19.61;19.21;0.41;64789.67;0.00;0.00;0.00;0.00;0.00
4.68;0.00;0.00;299.49;0.00;416.23;20.00;19.61;19.22;0.40;64929.97;0.00;0.00;0.00;0.00;0.00
4.67;0.00;0.00;299.49;0.00;416.23;20.00;19.61;19.23;0.40;64708.77;0.00;0.00;0.00;0.00;0.00
4.64;0.00;0.00;299.49;0.00;544.30;20.00;19.62;19.23;0.40;64324.92;0.00;0.00;0.00;0.00;0.00
4.61;0.00;0.00;299.49;0.00;544.30;20.00;19.62;19.24;0.41;63922.82;0.00;0.00;0.00;0.00;0.00
4.58;0.00;0.00;299.49;0.00;544.30;20.00;19.62;19.25;0.41;63494.23;0.00;0.00;0.00;0.00;0.00
4.54;0.00;0.00;299.49;0.00;544.30;20.00;19.63;19.26;0.41;62946.01;0.00;0.00;0.00;0.00;0.00
4.53;0.00;0.00;299.49;0.00;416.23;20.00;19.64;19.27;0.40;62810.73;0.00;0.00;0.00;0.00;0.00
4.49;0.00;0.00;299.49;0.00;416.23;20.00;19.64;19.28;0.40;62193.67;0.00;0.00;0.00;0.00;0.00
4.44;0.00;0.00;299.49;0.00;352.19;20.00;19.65;19.30;0.40;61604.55;0.00;0.00;0.00;0.00;0.00
4.41;0.00;0.00;299.49;0.00;352.19;20.00;19.65;19.31;0.40;61116.36;0.00;0.00;0.00;0.00;0.00
4.37;0.00;0.00;299.49;0.00;416.23;20.00;19.66;19.32;0.40;60541.34;0.00;0.00;0.00;0.00;0.00
4.33;0.00;0.00;299.49;0.00;416.23;20.00;19.67;19.33;0.41;59991.57;0.00;0.00;0.00;0.00;0.00
4.29;0.00;0.00;299.49;0.00;416.23;20.00;19.67;19.34;0.41;59469.52;0.00;0.00;0.00;0.00;0.00
4.25;0.00;0.00;299.49;0.00;416.23;20.00;19.68;19.35;0.41;58890.97;0.00;0.00;0.00;0.00;0.00
4.20;0.00;0.00;299.49;0.00;416.23;20.00;19.68;19.36;0.41;58282.18;0.00;0.00;0.00;0.00;0.00
4.17;0.00;0.00;299.49;0.00;416.23;20.00;19.68;19.36;0.42;57802.52;0.00;0.00;0.00;0.00;0.00
4.14;0.00;0.00;299.49;0.00;416.23;20.00;19.68;19.37;0.42;57411.90;0.00;0.00;0.00;0.00;0.00
4.12;0.00;0.00;299.49;0.00;416.23;20.00;19.68;19.37;0.42;57133.30;0.00;0.00;0.00;0.00;0.00
4.11;0.00;0.00;299.49;0.00;352.19;20.00;19.68;19.37;0.42;57025.44;0.00;0.00;0.00;0.00;0.00
4.11;0.00;0.00;299.49;0.00;352.19;20.00;19.68;19.36;0.43;57017.58;0.00;0.00;0.00;0.00;0.00
4.10;0.00;0.00;299.49;0.00;448.24;20.00;19.68;19.36;0.43;56768.99;0.00;0.00;0.00;0.00;0.00
4.10;0.00;0.00;299.49;0.00;448.24;20.00;19.68;19.36;0.43;56879.11;0.00;0.00;0.00;0.00;0.00
4.10;0.00;0.00;299.49;0.00;576.31;20.00;19.68;19.35;0.43;56802.05;0.00;0.00;0.00;0.00;0.00
4.11;0.00;0.00;299.49;0.00;576.31;20.00;19.68;19.35;0.43;57022.96;0.00;0.00;0.00;0.00;0.00
4.13;0.00;0.00;299.49;0.00;576.31;20.00;19.67;19.35;0.42;57243.72;0.00;0.00;0.00;0.00;0.00
4.14;0.00;0.00;299.49;0.00;576.31;20.00;19.67;19.35;0.42;57326.61;0.00;0.00;0.00;0.00;0.00
4.12;0.00;0.00;299.49;0.00;640.35;20.00;19.67;19.34;0.42;57100.91;0.00;0.00;0.00;0.00;0.00
4.13;0.00;0.00;299.49;0.00;640.35;20.00;19.67;19.34;0.42;57301.39;0.00;0.00;0.00;0.00;0.00
4.15;0.00;0.00;299.49;0.00;640.35;20.00;19.67;19.34;0.42;57503.79;0.00;0.00;0.00;0.00;0.00
4.16;0.00;0.00;299.49;0.00;640.35;20.00;19.67;19.34;0.42;57707.92;0.00;0.00;0.00;0.00;0.00
4.18;0.00;0.00;299.49;0.00;640.35;20.00;19.67;19.34;0.43;57913.61;0.00;0.00;0.00;0.00;0.00
4.22;0.00;0.00;299.49;0.00;640.35;20.00;19.67;19.33;0.43;58533.88;0.00;0.00;0.00;0.00;0.00
4.27;0.00;0.00;299.49;0.00;480.26;20.00;19.66;19.33;0.42;59258.91;0.00;0.00;0.00;0.00;0.00
4.34;0.00;0.00;299.49;0.00;480.26;20.00;19.66;19.32;0.42;60212.76;0.00;0.00;0.00;0.00;0.00
4.41;0.00;0.00;299.49;0.00;480.26;20.00;19.66;19.32;0.41;61203.46;0.00;0.00;0.00;0.00;0.00
4.51;0.00;0.00;299.49;0.00;480.26;20.00;19.66;19.31;0.41;62502.75;0.00;0.00;0.00;0.00;0.00
4.62;0.00;0.00;299.49;0.00;320.17;20.00;19.65;19.30;0.40;64036.54;0.00;0.00;0.00;0.00;0.00
4.66;0.00;0.00;299.49;0.00;320.17;20.00;19.65;19.29;0.39;64609.09;0.00;0.00;0.00;0.00;0.00
4.70;0.00;0.00;299.49;0.00;320.17;20.00;19.64;19.29;0.39;65168.05;0.00;0.00;0.00;0.00;0.00
4.73;0.00;0.00;299.49;0.00;320.17;20.00;19.64;19.28;0.38;65577.06;0.00;0.00;0.00;0.00;0.00
4.76;0.00;0.00;299.49;0.00;320.17;20.00;19.64;19.27;0.38;65966.80;0.00;0.00;0.00;0.00;0.00
4.77;0.00;0.00;299.49;0.00;320.17;20.00;19.63;19.27;0.38;66063.77;0.00;0.00;0.00;0.00;0.00
4.77;0.00;0.00;299.49;0.00;320.17;20.00;19.63;19.26;0.38;66128.57;0.00;0.00;0.00;0.00;0.00
4.80;0.00;0.00;299.49;0.00;320.17;20.00;19.63;19.26;0.38;66577.67;0.00;0.00;0.00;0.00;0.00
4.83;0.00;0.00;299.49;0.00;320.17;20.00;19.63;19.25;0.38;67025.73;0.00;0.00;0.00;0.00;0.00
4.87;0.00;0.00;299.49;0.00;320.17;20.00;19.62;19.25;0.37;67472.85;0.00;0.00;0.00;0.00;0.00
4.90;0.00;0.00;299.49;0.00;320.17;20.00;19.62;19.24;0.37;67919.12;0.00;0.00;0.00;0.00;0.00
4.93;0.00;0.00;299.49;0.00;320.17;20.00;19.62;19.24;0.37;68364.64;0.00;0.00;0.00;0.00;0.00
4.97;0.00;0.00;299.49;0.00;416.23;20.00;19.62;19.23;0.37;68852.29;0.00;0.00;0.00;0.00;0.00
4.97;0.00;0.00;299.49;0.00;416.23;20.00;19.61;19.23;0.36;68875.45;0.00;0.00;0.00;0.00;0.00
4.95;0.00;0.00;299.49;0.00;544.30;20.00;19.61;19.23;0.36;68688.83;0.00;0.00;0.00;0.00;0.00
4.92;0.00;0.00;299.49;0.00;544.30;20.00;19.61;19.23;0.36;68258.59;0.00;0.00;0.00;0.00;0.00
4.88;0.00;0.00;299.49;0.00;544.30;20.00;19.62;19.24;0.37;67678.76;0.00;0.00;0.00;0.00;0.00
4.80;0.00;0.00;299.49;0.00;544.30;20.00;19.63;19.26;0.37;66539.40;0.00;0.00;0.00;0.00;0.00
4.72;0.00;0.00;299.49;0.00;416.23;20.00;19.64;19.28;0.37;65380.76;0.00;0.00;0.00;0.00;0.00
4.56;0.00;0.00;299.49;0.00;416.23;20.00;19.66;19.31;0.38;63247.39;0.00;0.00;0.00;0.00;0.00
4.40;0.00;0.00;299.49;0.00;352.19;20.00;19.67;19.35;0.38;60995.52;0.00;0.00;0.00;0.00;0.00
4.21;0.00;0.00;299.49;0.00;352.19;20.00;19.69;19.38;0.39;58399.26;0.00;0.00;0.00;0.00;0.00
4.01;0.00;0.00;299.49;0.00;416.23;20.00;19.71;19.42;0.40;55624.75;0.00;0.00;0.00;0.00;0.00
3.79;0.00;0.00;299.49;0.00;416.23;20.00;19.73;19.45;0.42;52499.26;0.00;0.00;0.00;0.00;0.00
3.56;0.00;0.00;299.49;0.00;416.23;20.00;19.74;19.49;0.43;49354.50;0.00;0.00;0.00;0.00;0.00
3.38;0.00;0.00;299.49;0.00;416.23;20.00;19.76;19.52;0.45;46918.10;0.00;0.00;0.00;0.00;0.00
3.21;0.00;0.00;299.49;0.00;416.23;20.00;19.77;19.54;0.46;44564.04;0.00;0.00;0.00;0.00;0.00
3.06;0.00;0.00;299.49;0.00;416.23;20.00;19.78;19.57;0.48;42372.72;0.00;0.00;0.00;0.00;0.00
2.92;0.00;0.00;299.49;0.00;416.23;20.00;19.79;19.58;0.49;40436.86;0.00;0.00;0.00;0.00;0.00
2.80;0.00;0.00;299.49;0.00;416.23;20.00;19.80;19.59;0.50;38806.32;0.00;0.00;0.00;0.00;0.00
2.71;0.00;0.00;299.49;0.00;352.19;20.00;19.80;19.60;0.51;37499.29;0.00;0.00;0.00;0.00;0.00
2.71;0.00;0.00;299.49;0.00;352.19;20.00;19.80;19.59;0.52;37538.50;0.00;0.00;0.00;0.00;0.00
2.72;0.00;0.00;299.49;0.00;448.24;20.00;19.79;19.58;0.53;37735.80;0.00;0.00;0.00;0.00;0.00
2.78;0.00;0.00;299.49;0.00;448.24;20.00;19.79;19.57;0.53;38520.72;0.00;0.00;0.00;0.00;0.00
2.83;0.00;0.00;299.49;0.00;576.31;20.00;19.78;19.56;0.53;39166.49;0.00;0.00;0.00;0.00;0.00
2.93;0.00;0.00;299.49;0.00;576.31;20.00;19.78;19.56;0.52;40654.01;0.00;0.00;0.00;0.00;0.00
3.04;0.00;0.00;299.49;0.00;576.31;20.00;19.77;19.55;0.51;42191.05;0.00;0.00;0.00;0.00;0.00
3.10;0.00;0.00;299.49;0.00;576.31;20.00;19.77;19.54;0.51;42946.19;0.00;0.00;0.00;0.00;0.00
3.15;0.00;0.00;299.49;0.00;640.35;20.00;19.76;19.53;0.50;43598.91;0.00;0.00;0.00;0.00;0.00
3.20;0.00;0.00;299.49;0.00;640.35;20.00;19.76;19.52;0.50;44332.21;0.00;0.00;0.00;0.00;0.00
3.25;0.00;0.00;299.49;0.00;640.35;20.00;19.75;19.51;0.50;45057.88;0.00;0.00;0.00;0.00;0.00
3.29;0.00;0.00;299.49;0.00;640.35;20.00;19.75;19.50;0.50;45638.96;0.00;0.00;0.00;0.00;0.00
3.33;0.00;0.00;299.49;0.00;640.35;20.00;19.75;19.49;0.50;46205.58;0.00;0.00;0.00;0.00;0.00
3.39;0.00;0.00;299.49;0.00;640.35;20.00;19.74;19.48;0.49;47034.67;0.00;0.00;0.00;0.00;0.00
3.46;0.00;0.00;299.49;0.00;480.26;20.00;19.74;19.48;0.49;47947.28;0.00;0.00;0.00;0.00;0.00
3.54;0.00;0.00;299.49;0.00;480.26;20.00;19.73;19.47;0.47;49069.65;0.00;0.00;0.00;0.00;0.00
3.62;0.00;0.00;299.49;0.00;480.26;20.00;19.73;19.46;0.46;50211.74;0.00;0.00;0.00;0.00;0.00
3.71;0.00;0.00;299.49;0.00;480.26;20.00;19.72;19.45;0.44;51371.56;0.00;0.00;0.00;0.00;0.00
3.80;0.00;0.00;299.49;0.00;320.17;20.00;19.72;19.44;0.42;52735.45;0.00;0.00;0.00;0.00;0.00
3.89;0.00;0.00;299.49;0.00;320.17;20.00;19.71;19.43;0.40;53937.16;0.00;0.00;0.00;0.00;0.00
3.98;0.00;0.00;299.49;0.00;320.17;20.00;19.71;19.41;0.38;55150.54;0.00;0.00;0.00;0.00;0.00
4.08;0.00;0.00;299.49;0.00;320.17;20.00;19.70;19.40;0.37;56512.12;0.00;0.00;0.00;0.00;0.00
4.18;0.00;0.00;299.49;0.00;320.17;20.00;19.69;19.39;0.36;57891.41;0.00;0.00;0.00;0.00;0.00
4.28;0.00;0.00;299.49;0.00;320.17;20.00;19.69;19.38;0.35;59286.62;0.00;0.00;0.00;0.00;0.00
4.38;0.00;0.00;299.49;0.00;320.17;20.00;19.68;19.36;0.34;60696.13;0.00;0.00;0.00;0.00;0.00
4.45;0.00;0.00;299.49;0.00;320.17;20.00;19.68;19.35;0.34;61705.29;0.00;0.00;0.00;0.00;0.00
4.52;0.00;0.00;299.49;0.00;320.17;20.00;19.67;19.34;0.34;62701.07;0.00;0.00;0.00;0.00;0.00
4.57;0.00;0.00;299.49;0.00;320.17;20.00;19.66;19.33;0.33;63409.38;0.00;0.00;0.00;0.00;0.00
4.62;0.00;0.00;299.49;0.00;320.17;20.00;19.66;19.31;0.33;64090.30;0.00;0.00;0.00;0.00;0.00
4.65;0.00;0.00;299.49;0.00;320.17;20.00;19.65;19.31;0.34;64471.14;0.00;0.00;0.00;0.00;0.00
4.68;0.00;0.00;299.49;0.00;416.23;20.00;19.65;19.30;0.34;64856.08;0.00;0.00;0.00;0.00;0.00
4.70;0.00;0.00;299.49;0.00;416.23;20.00;19.64;19.29;0.34;65155.57;0.00;0.00;0.00;0.00;0.00
4.71;0.00;0.00;299.49;0.00;544.30;20.00;19.64;19.28;0.34;65239.48;0.00;0.00;0.00;0.00;0.00
4.72;0.00;0.00;299.49;0.00;544.30;20.00;19.64;19.28;0.34;65395.33;0.00;0.00;0.00;0.00;0.00
4.72;0.00;0.00;299.49;0.00;544.30;20.00;19.64;19.28;0.33;65490.27;0.00;0.00;0.00;0.00;0.00
4.70;0.00;0.00;299.49;0.00;544.30;20.00;19.64;19.28;0.33;65159.19;0.00;0.00;0.00;0.00;0.00
4.68;0.00;0.00;299.49;0.00;416.23;20.00;19.64;19.28;0.32;64919.89;0.00;0.00;0.00;0.00;0.00
4.67;0.00;0.00;299.49;0.00;416.23;20.00;19.64;19.29;0.32;64709.84;0.00;0.00;0.00;0.00;0.00
4.65;0.00;0.00;299.49;0.00;352.19;20.00;19.65;19.29;0.31;64508.67;0.00;0.00;0.00;0.00;0.00
4.64;0.00;0.00;299.49;0.00;352.19;20.00;19.65;19.30;0.31;64260.87;0.00;0.00;0.00;0.00;0.00
4.61;0.00;0.00;299.49;0.00;416.23;20.00;19.65;19.31;0.32;63905.94;0.00;0.00;0.00;0.00;0.00
4.59;0.00;0.00;299.49;0.00;416.23;20.00;19.66;19.31;0.32;63681.13;0.00;0.00;0.00;0.00;0.00
4.58;0.00;0.00;299.49;0.00;416.23;20.00;19.66;19.32;0.33;63469.19;0.00;0.00;0.00;0.00;0.00
4.54;0.00;0.00;299.49;0.00;416.23;20.00;19.66;19.32;0.33;62919.34;0.00;0.00;0.00;0.00;0.00
4.50;0.00;0.00;299.49;0.00;416.23;20.00;19.66;19.33;0.33;62383.18;0.00;0.00;0.00;0.00;0.00
4.45;0.00;0.00;299.49;0.00;416.23;20.00;19.66;19.33;0.33;61746.86;0.00;0.00;0.00;0.00;0.00
4.41;0.00;0.00;299.49;0.00;416.23;20.00;19.67;19.33;0.33;61170.85;0.00;0.00;0.00;0.00;0.00
4.37;0.00;0.00;299.49;0.00;416.23;20.00;19.67;19.33;0.32;60543.41;0.00;0.00;0.00;0.00;0.00
4.33;0.00;0.00;299.49;0.00;352.19;20.00;19.66;19.33;0.32;60055.25;0.00;0.00;0.00;0.00;0.00
4.33;0.00;0.00;299.49;0.00;352.19;20.00;19.66;19.33;0.31;60052.03;0.00;0.00;0.00;0.00;0.00
4.33;0.00;0.00;299.49;0.00;448.24;20.00;19.66;19.32;0.31;60015.22;0.00;0.00;0.00;0.00;0.00
4.35;0.00;0.00;299.49;0.00;448.24;20.00;19.66;19.32;0.31;60267.83;0.00;0.00;0.00;0.00;0.00
4.35;0.00;0.00;299.49;0.00;576.31;20.00;19.66;19.31;0.31;60341.07;0.00;0.00;0.00;0.00;0.00
4.38;0.00;0.00;299.49;0.00;576.31;20.00;19.66;19.31;0.31;60719.31;0.00;0.00;0.00;0.00;0.00
