Heating system gas consumption [Nm3];Heating system oil consumption [L];Heating system wood consumption [kg];Heating system electric consumption [Wh];Cooling system electric consumption [Wh];Appliances electric consumption [Wh];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW volume flow rate [L/s];TZ DHW demand [W]
Bd Bd 01_512_0;Bd Bd 01_512_0;Bd Bd 01_512_0;Bd Bd 01_512_0;Bd Bd 01_512_0;Bd Bd 01_512_0;Bd 01_512_0 thermal zone;Bd 01_512_0 thermal zone;Bd 01_512_0 thermal zone;Bd 01_512_0 thermal zone;Bd 01_512_0 thermal zone;Bd 01_512_0 thermal zone;Bd 01_512_0 thermal zone;Bd 01_512_0 thermal zone;Bd 01_512_0 thermal zone;Bd 01_512_0 thermal zone
3.61;0.00;0.00;272.74;0.00;176.74;20.00;19.38;18.76;0.28;50019.88;0.00;0.00;0.00;0.00;0.00
3.57;0.00;0.00;272.74;0.00;176.74;20.00;19.40;18.79;0.33;49396.78;0.00;0.00;0.00;0.00;0.00
3.53;0.00;0.00;272.74;0.00;176.74;20.00;19.41;18.83;0.37;48865.45;0.00;0.00;0.00;0.00;0.00
3.50;0.00;0.00;272.74;0.00;176.74;20.00;19.43;18.86;0.39;48416.92;0.00;0.00;0.00;0.00;0.00
3.47;0.00;0.00;272.74;0.00;176.74;20.00;19.44;18.88;0.40;48043.11;0.00;0.00;0.00;0.00;0.00
3.46;0.00;0.00;272.74;0.00;176.74;20.00;19.45;18.90;0.41;47930.25;0.00;0.00;0.00;0.00;0.00
3.46;0.00;0.00;272.74;0.00;176.74;20.00;19.46;18.92;0.41;47890.26;0.00;0.00;0.00;0.00;0.00
3.45;0.00;0.00;272.74;0.00;176.74;20.00;19.47;18.94;0.41;47722.50;0.00;0.00;0.00;0.00;0.00
3.44;0.00;0.00;272.74;0.00;176.74;20.00;19.47;18.95;0.40;47602.04;0.00;0.00;0.00;0.00;0.00
3.43;0.00;0.00;272.74;0.00;176.74;20.00;19.48;18.96;0.40;47427.50;0.00;0.00;0.00;0.00;0.00
3.42;0.00;0.00;272.74;0.00;176.74;20.00;19.49;18.97;0.40;47285.47;0.00;0.00;0.00;0.00;0.00
3.41;0.00;0.00;272.74;0.00;176.74;20.00;19.49;18.98;0.40;47172.76;0.00;0.00;0.00;0.00;0.00
3.41;0.00;0.00;272.74;0.00;229.76;20.00;19.50;18.99;0.40;47224.44;0.00;0.00;0.00;0.00;0.00
3.40;0.00;0.00;272.74;0.00;229.76;20.00;19.50;19.00;0.40;47061.86;0.00;0.00;0.00;0.00;0.00
